tweet,index,text,pos,conf
861575207215136769,11,bridge,V,0.9982
861575207215136769,13,gender,N,0.9908
861575207215136769,19,necessity,N,0.9964
861586846253555712,2,share,V,0.991
861586846253555712,5,friend,N,0.9958
861586883033403392,1,week,N,0.9993
861586883033403392,7,family,N,0.9849
861586883033403392,10,society,N,0.9987
861586883033403392,12,let,V,0.9989
861586883033403392,17,generation,N,0.9996
861587029259419648,2,visit,V,0.991
861587029259419648,10,project,N,0.9983
861587029259419648,11,unlock,V,0.9784
861587029259419648,12,business,N,0.9826
861587029259419648,13,potential,N,0.9775
861587728655425536,4,lesson,N,0.9979
861587728655425536,8,model,N,0.9861
861587728655425536,10,respond,V,0.9943
861587728655425536,14,ensure,V,0.9977
861587728655425536,15,security,N,0.9939
861587728655425536,18,justice,N,0.9912
861587874982047745,1,show,V,0.9865
861587874982047745,3,step,N,0.9955
861587874982047745,4,could,V,0.9983
861587874982047745,5,help,V,0.9823
861587874982047745,6,low,A,0.9703
861587874982047745,7,breast,N,0.9785
861587874982047745,8,cancer,N,0.991
861587874982047745,9,risk,N,0.9975
861592847602126848,0,invest,V,0.9882
861592847602126848,18,project,N,0.9995
861593798027169792,2,take,V,0.9929
861593798027169792,4,step,N,0.9785
861593798027169792,7,law,N,0.9606
861593798027169792,9,allow,V,0.9841
861593798027169792,10,rapist,N,0.9881
861593798027169792,12,escape,V,0.9913
861593798027169792,13,punishment,N,0.9853
861593798027169792,16,marry,V,0.9969
861593798027169792,17,survivor,N,0.9977
861595143236968448,4,woman,N,0.9706
861595143236968448,5,still,R,0.9964
861595143236968448,8,less,A,0.9671
861595143236968448,10,men,N,0.9891
861620501411753985,1,almost,R,0.9826
861620501411753985,2,lose,V,0.9996
861620501411753985,4,mother,N,0.9959
861620501411753985,10,come,V,0.9967
861620501411753985,14,solution,N,0.9997
861665785168752640,3,family,N,0.9936
861667333751918592,1,cannot,V,0.9909
861667333751918592,2,sit,V,0.9964
861667333751918592,4,watch,V,0.9835
861667333751918592,6,woman,N,0.9876
861667333751918592,8,exploit,V,0.97
861667333751918592,12,gender,N,0.9986
861667333751918592,14,race,N,0.9829
861667333751918592,16,migrant,A,0.9697
861667333751918592,17,status,N,0.9994
861667333751918592,19,class,N,0.9903
861667333751918592,20,background,N,0.9988
861711086298574848,4,news,N,0.9977
861711086298574848,7,step,N,0.9639
861711086298574848,17,regional,A,0.9695
861711086298574848,18,convention,N,0.9999
861711086298574848,21,violence,N,0.982
861711086298574848,23,woman,N,0.9823
861715832396820486,4,news,N,0.9977
861715832396820486,7,step,N,0.9639
861715832396820486,17,regional,A,0.9695
861715832396820486,18,convention,N,0.9999
861715832396820486,21,violence,N,0.982
861715832396820486,23,woman,N,0.9823
861716282705620992,4,news,N,0.9977
861716282705620992,7,step,N,0.9639
861716282705620992,17,regional,A,0.9695
861716282705620992,18,convention,N,0.9999
861716282705620992,21,violence,N,0.982
861716282705620992,23,woman,N,0.9823
861738237550882816,10,gown,N,0.9882
861738237550882816,15,young,A,0.9975
861738237550882816,16,woman,N,0.9933
861738237550882816,17,fulfil,V,0.9666
861738237550882816,19,dream,N,0.9963
861738315606872064,5,gender,N,0.9942
861738315606872064,11,solve,V,0.9808
861738565578960896,7,gender,N,0.9966
861738565578960896,8,gap,N,0.9961
861738565578960896,11,must,V,0.987
861738565578960896,19,girl,N,0.9833
861738744608698368,5,know,V,0.9997
861738744608698368,9,woman,N,0.993
861738744608698368,10,could,V,0.9975
861738744608698368,14,skill,N,0.9968
861756376682516480,6,critical,A,0.997
861756376682516480,7,factor,N,0.9915
861756376682516480,10,revolution,N,0.9999
861801663820165120,5,never,R,0.9946
861801663820165120,6,forget,V,0.9994
861801663820165120,10,population,N,0.9973
861801663820165120,12,woman,N,0.9778
861801663820165120,20,make,V,0.9985
861801663820165120,21,sure,A,0.9972
861801663820165120,22,woman,N,0.9934
861846971551711232,4,family,N,0.9932
861846971551711232,8,critical,A,0.9983
861846971551711232,9,unit,N,0.9986
861846971551711232,11,sustainable,A,0.992
861846971551711232,12,development,N,0.9998
861846971551711232,17,smart,A,0.9944
861846971551711232,18,mama,N,0.9784
861846971551711232,22,smart,A,0.998
861846971551711232,23,family,N,0.9973
861892287223214081,2,really,R,0.9971
861892287223214081,3,want,V,0.9997
861892287223214081,8,must,V,0.9988
861892287223214081,9,stand,V,0.9979
861892287223214081,13,right,N,0.9994
861928665889767424,4,ever,R,0.9882
861928665889767424,6,press,V,0.9789
861928665889767424,8,humanity,N,0.9897
861939583189233665,6,piece,N,0.9938
861939583189233665,9,footprint,N,0.9822
861939583189233665,11,history,N,0.9958
861939583189233665,13,give,V,0.9992
861940702703484928,5,player,N,0.9986
861940702703484928,7,history,N,0.9962
861940953032122369,5,law,N,0.9977
861940953032122369,8,adopt,V,0.9858
861941477873733632,9,woman,N,0.9605
861941477873733632,15,empowerment,N,0.9966
861941541585260546,6,mother,N,0.9935
861941541585260546,15,point,N,0.9986
861941541585260546,17,connection,N,0.9989
861941541585260546,21,crisis,N,0.998
861982910387281920,7,child,N,0.985
861982910387281920,12,die,V,0.9982
861982910387281920,15,minute,N,0.9979
861982910387281920,18,cause,N,0.9739
861982910387281920,21,explain,V,0.9971
861982910387281920,25,help,V,0.9718
862017199573282820,3,unpaid,A,0.9727
862017199573282820,5,work,N,0.9866
862017199573282820,9,policy,N,0.999
862017199573282820,12,need,V,0.993
862017199573282820,15,address,V,0.9938
862017199573282820,18,seriousness,N,0.9982
862017199573282820,20,deserve,V,0.9997
862017565891190786,1,excuse,N,0.9684
862017565891190786,4,need,V,0.9997
862017565891190786,6,partner,N,0.9994
862017565891190786,8,share,V,0.998
862017565891190786,10,care,N,0.9717
862017565891190786,11,load,N,0.9609
862018009669541888,1,programme,N,0.9948
862018009669541888,2,give,V,0.997
862018009669541888,4,refugee,N,0.9661
862018009669541888,5,woman,N,0.9763
862018009669541888,12,deserve,V,0.9977
862018165055868928,2,lack,N,0.9966
862018165055868928,4,diagnosis,N,0.9755
862018165055868928,8,profound,A,0.9769
862018165055868928,9,effect,N,0.9618
862018165055868928,11,autistic,A,0.9917
862018165055868928,14,health,N,0.9979
862018372501983233,4,map,V,0.9727
862018372501983233,7,could,V,0.999
862018372501983233,8,help,V,0.9804
862022723316404227,4,party,N,0.9969
862022723316404227,10,party,N,0.9671
862022723316404227,11,official,N,0.964
862022723316404227,14,expert,N,0.973
862028173604794368,3,survivor,N,0.9937
862028173604794368,8,aim,V,0.9955
862028173604794368,10,make,V,0.9956
862028173604794368,14,psychologist,N,0.995
862073475133054976,0,recent,A,0.9811
862073475133054976,1,survey,N,0.9947
862073475133054976,2,find,V,0.9967
862073475133054976,7,woman,N,0.9803
862073475133054976,12,unsafe,A,0.9934
862073475133054976,14,bus,N,0.9852
862073475133054976,16,subway,N,0.9641
862118767601623040,7,support,V,0.9889
862118767601623040,9,launch,N,0.9883
862118767601623040,12,new,A,0.9916
862118767601623040,14,action,N,0.9887
862164060552474624,7,thing,N,0.9991
862164060552474624,14,role,N,0.9896
862164060552474624,16,governance,N,0.9923
862164060552474624,18,classroom,N,0.9936
862164060552474624,23,leadership,N,0.9775
862164060552474624,24,role,N,0.9886
862209363750133760,5,focus,V,0.9852
862209363750133760,7,create,V,0.9834
862209363750133760,16,create,V,0.9972
862209363750133760,18,safe,A,0.9746
862209363750133760,21,woman,N,0.9785
862209363750133760,23,girl,N,0.982
862254669405593600,3,projection,N,0.9829
862254669405593600,15,job,N,0.9921
862254669405593600,18,need,V,0.9995
862254669405593600,20,form,N,0.9917
862254669405593600,23,literacy,N,0.9948
862299979167223808,3,invest,V,0.9863
862299979167223808,5,girl,N,0.9967
862299979167223808,7,invest,V,0.9837
862299979167223808,11,prosperity,N,0.9995
862299979167223808,14,country,N,0.9994
862306777756573696,6,thank,V,0.9915
862306777756573696,8,nurse,N,0.9975
862306777756573696,12,improve,V,0.9952
862306777756573696,14,health,N,0.9894
862306777756573696,20,nurse,N,0.9982
862311275803660288,4,participation,N,0.9962
862311275803660288,8,needlessly,R,0.9996
862311275803660288,9,low,A,0.982
862311275803660288,11,find,V,0.9973
862313467377856512,0,winner,N,0.9922
862313467377856512,8,technology,N,0.9933
862313467377856512,10,empower,V,0.9983
862313467377856512,11,woman,N,0.9769
862313467377856512,12,present,V,0.9996
862313467377856512,14,idea,N,0.9969
862313467377856512,16,investor,N,0.9669
862314963582562304,17,entrepreneur,N,0.997
862315666224939009,6,change,V,0.9608
862315666224939009,9,sensational,A,0.9972
862315666224939009,10,coverage,N,0.9999
862315666224939009,13,violence,N,0.9985
862315666224939009,15,say,V,0.9996
862315666224939009,17,study,N,0.9927
862315913843965954,4,sexist,A,0.9998
862315913843965954,5,language,N,0.9984
862315913843965954,7,call,V,0.9816
862315913843965954,12,inequality,N,0.9925
862315913843965954,15,place,N,0.9991
862315913843965954,18,world,N,0.9818
862315913843965954,20,see,V,0.9677
862315913843965954,24,help,V,0.995
862316852755746816,4,woman,N,0.9955
862316852755746816,6,girl,N,0.9916
862316852755746816,10,agent,N,0.9823
862316852755746816,21,make,V,0.9941
862316870157963265,4,conquer,V,0.9902
862316870157963265,10,tackle,V,0.9682
862316870157963265,11,law,N,0.9822
862316870157963265,13,keep,V,0.9713
862316870157963265,17,sport,N,0.9606
862316911685775361,8,research,N,0.9984
862345288874373121,2,send,V,0.9964
862345288874373121,5,journalist,N,0.9993
862345288874373121,10,trafficking,N,0.9975
862345288874373121,11,victim,N,0.9952
862345288874373121,13,suffer,V,0.9895
862345288874373121,14,abuse,N,0.9813
862357356256141312,2,woman,N,0.9675
862357356256141312,4,girl,N,0.9851
862357356256141312,5,die,V,0.988
862357356256141312,8,great,A,0.9897
862357356256141312,9,number,N,0.9981
862357356256141312,12,disaster,N,0.9998
862357356256141312,15,need,V,0.9902
862390564628594688,3,show,V,0.9894
862390564628594688,5,astounding,A,0.986
862390564628594688,6,impact,N,0.9915
862390564628594688,9,could,V,0.9973
862390564628594688,13,poverty,N,0.998
862396735741734913,7,project,N,0.9956
862396735741734913,9,give,V,0.9742
862396735741734913,13,financial,A,0.9878
862396735741734913,14,independence,N,0.9948
862435862935744517,10,think,V,0.9916
862435862935744517,12,woman,N,0.9877
862435862935744517,14,family,N,0.9771
862435862935744517,18,new,A,0.9803
862435862935744517,19,study,N,0.9987
862481150165561344,2,need,V,0.9944
862481150165561344,4,stand,V,0.9977
862481150165561344,6,today,N,0.9943
862481150165561344,11,call,N,0.9783
862481150165561344,14,men,N,0.9984
862481150165561344,16,help,V,0.9914
862481150165561344,19,gender,N,0.9932
862526446635556864,7,woman,N,0.9858
862526446635556864,11,sexual,A,0.9901
862526446635556864,12,abuse,N,0.9975
862526446635556864,15,new,A,0.9955
862526446635556864,17,law,N,0.9992
862526446635556864,21,tackle,V,0.9993
862571753889038340,0,meet,V,0.9885
862571753889038340,4,movement,N,0.9974
862571753889038340,8,shake,V,0.9995
862571753889038340,11,foundation,N,1.0
862571753889038340,14,society,N,0.9973
862617065420726274,2,join,V,0.9997
862617065420726274,6,unstoppable,A,0.9988
862617065420726274,10,together,R,0.9664
862662407159771136,2,publishing,N,0.9738
862662407159771136,3,staff,N,0.9985
862662407159771136,5,mainly,R,0.9665
862662407159771136,8,senior,A,0.9859
862662407159771136,9,management,N,0.999
862662407159771136,11,increasingly,R,0.9991
862662407159771136,12,male-dominated,A,0.9982
862685856812978178,0,last,A,0.9942
862685856812978178,1,celebrate,V,0.9931
862685856812978178,1,chance,N,0.9924
862685856812978178,2,protect,V,0.9996
862685856812978178,3,register,V,0.9958
862685856812978178,4,express,V,0.9867
862685856812978178,6,gratitude,N,0.9975
862685856812978178,6,nurture,V,0.9776
862685856812978178,6,course,N,0.9933
862685856812978178,8,push,V,0.9852
862685856812978178,9,leadership,N,0.9988
862685856812978178,11,deadline,N,0.9827
862685856812978178,16,week,N,0.9869
862685856812978178,17,flyer,N,0.9878
862687952455028737,1,day,N,0.9989
862687952455028737,7,well-being,N,0.9989
862687952455028737,9,woman,N,0.9634
862687952455028737,11,girl,N,0.9777
862687952455028737,14,world,N,0.9916
862688037024796672,10,would,V,0.9992
862688037024796672,14,really,R,0.9988
862688037024796672,16,celebrate,V,0.983
862688101684129792,4,remember,V,0.9996
862688101684129792,7,need,V,0.9986
862688101684129792,9,recognize,V,0.9966
862688101684129792,13,redistribute,V,0.9907
862688101684129792,15,unpaid,A,0.9894
862688563766464513,9,workplace,N,0.9901
862688780809101313,0,today,N,0.9933
862688780809101313,4,celebrate,V,0.9987
862688780809101313,7,mother,N,0.9675
862688780809101313,9,take,V,0.9997
862688780809101313,11,stand,N,0.9771
862688780809101313,14,right,N,0.9988
862688780809101313,17,daughter,N,0.9994
862689053501796352,0,study,N,0.9704
862689053501796352,6,mother,N,0.9904
862689053501796352,9,feel,V,0.9812
862689053501796352,16,workplace,N,0.9945
862691412474724354,5,wealthy,A,0.9811
862691412474724354,7,woman,N,0.9918
862704004014493696,1,tiny,A,0.9794
862704004014493696,2,country,N,0.9983
862704004014493696,3,show,V,0.9898
862704004014493696,5,world,N,0.9663
862704004014493696,9,make,V,0.9978
862704004014493696,10,family,N,0.9843
862704004014493696,13,woman,N,0.9828
862707674642870272,5,love,N,0.9712
862707674642870272,13,help,V,0.9938
862707674642870272,14,woman,N,0.9637
862707674642870272,15,leave,V,0.9901
862707674642870272,16,abusive,A,0.9984
862707674642870272,17,relationship,N,0.9992
862716167194071041,9,equal,A,0.986
862716167194071041,10,right,N,0.9994
862716167194071041,13,family,N,0.9867
862716167194071041,16,member,N,0.998
862722752737882112,1,need,V,0.9986
862722752737882112,3,protect,V,0.9998
862722752737882112,6,member,N,0.9943
862722752737882112,10,sexual,A,0.9931
862722752737882112,11,violence,N,0.9986
862722752737882112,14,family,N,0.9956
862737846981070848,7,family,N,0.9849
862737846981070848,10,society,N,0.9987
862737846981070848,12,let,V,0.9989
862737846981070848,17,generation,N,0.9996
862752955765837825,1,family,N,0.991
862752955765837825,5,place,N,0.9959
862752955765837825,9,develop,V,0.9999
862752955765837825,12,potential,N,0.9812
862778124660035592,7,stand,V,0.9884
862778124660035592,9,policy,N,0.9673
862778124660035592,11,recognize,V,0.9836
862778124660035592,12,family,N,0.9887
862778124660035592,15,diversity,N,0.9998
862778171011330048,0,pay,V,0.9637
862778171011330048,4,good,A,0.9952
862778171011330048,6,everyone,N,0.9963
862778171011330048,8,family,N,0.9893
862778171011330048,10,company,N,0.9864
862778171011330048,12,society,N,0.9952
862778171011330048,15,make,V,0.9998
862778171011330048,17,happen,V,0.9992
862781583719354369,6,parent,N,0.9669
862781583719354369,8,grandparent,N,0.9673
862781583719354369,13,role,N,0.9703
862785810621493248,7,bring,V,0.9951
862785810621493248,11,closer,R,0.971
862798267247206400,3,lead,V,0.9892
862798267247206400,7,director,N,0.9925
862798267247206400,10,representative,N,0.997
862843539276914688,7,critical,A,0.9666
862843539276914688,9,research,N,0.9616
862843539276914688,17,video,N,0.9987
862888830365556737,9,world,N,0.9773
862888830365556737,11,boy,N,0.996
862888830365556737,13,girl,N,0.986
862888830365556737,14,equally,R,0.998
862888830365556737,17,truly,R,0.9921
862934147404365825,4,come,V,0.9976
862934147404365825,7,form,N,0.9976
862934147404365825,9,today,N,0.996
862934147404365825,12,day,N,0.9984
862934147404365825,14,celebrate,V,0.9998
862979453479268354,6,check,V,0.9739
862979453479268354,9,proposal,N,0.999
862979453479268354,11,improve,V,0.9998
862979453479268354,15,parent,N,0.9818
862979453479268354,17,carers,N,0.9741
863024757570252801,3,today,N,0.9965
863024757570252801,9,family,N,0.9898
863024757570252801,15,great,A,0.9975
863024757570252801,16,gift,N,0.9931
863024757570252801,18,choose,V,0.9978
863024757570252801,22,family,N,0.9937
863037514461982722,7,create,V,0.9987
863037514461982722,9,equitable,A,0.9954
863037514461982722,12,family,N,0.9994
863037869174255619,8,call,V,0.9821
863037869174255619,10,men,N,0.9848
863037869174255619,18,woman,N,0.9929
863037869174255619,22,picture,N,0.9888
863037869174255619,24,challenge,N,0.9978
863037869174255619,25,still,R,0.9961
863037907283607553,3,make,V,0.9967
863037907283607553,4,family,N,0.9843
863037907283607553,8,woman,N,0.9775
863037907283607553,11,expert,N,0.9968
863037928750055424,0,globally,R,0.9657
863037928750055424,6,twice,R,0.9662
863037928750055424,8,much,A,0.9739
863037928750055424,9,household,N,0.9851
863037928750055424,15,family,N,0.9893
863037928750055424,17,men,N,0.9911
863037928750055424,21,step,V,0.9953
863037928750055424,25,guy,N,0.995
863037962342289408,2,motherhood,N,0.9936
863037962342289408,3,continue,V,0.9665
863037962342289408,5,impose,V,0.9997
863037962342289408,7,penalty,N,0.9944
863037962342289408,10,earnings,N,0.9979
863037962342289408,12,get,V,0.9996
863037962342289408,14,fact,N,0.9988
863037962342289408,16,family,N,0.9844
863040828570296320,1,support,V,0.998
863040828570296320,3,survivor,N,0.9985
863040828570296320,5,sexual,A,0.9884
863040828570296320,6,violence,N,0.9989
863040828570296320,8,heal,V,0.99
863040828570296320,10,become,V,0.9873
863040828570296320,11,economically,R,0.9983
863040828570296320,12,independent,A,0.9931
863041151623983104,4,know,V,0.9987
863041151623983104,6,need,V,0.987
863041151623983104,8,happen,V,0.9989
863041151623983104,11,woman,N,0.9988
863041151623983104,14,table,N,0.996
863041151623983104,17,woman,N,0.9968
863041151623983104,18,serve,V,0.9984
863041151623983104,20,uniform,N,0.9742
863047431323254784,4,woman,N,0.9857
863047431323254784,7,equally,R,0.9981
863047431323254784,10,equally,R,0.9969
863047431323254784,13,equally,R,0.9981
863047431323254784,20,deliver,V,0.9995
863050299925286912,4,violence,N,0.9992
863050299925286912,7,situation,N,0.9998
863050299925286912,10,crime,N,0.9992
863050299925286912,14,conflict,N,0.9951
863050299925286912,17,core,N,0.9913
863050299925286912,18,security,N,0.9941
863050299925286912,19,challenge,N,0.9796
863050299925286912,21,must,V,0.99
863050299925286912,23,keep,V,0.992
863050890281984001,5,full,A,0.9933
863050890281984001,6,recommendation,N,0.9996
863050890281984001,12,state,N,0.9851
863050890281984001,19,conflict,N,0.9961
863050965028663296,5,perpetrate,V,0.9689
863050965028663296,7,terrorist,A,0.9731
863050965028663296,8,organization,N,0.9992
863050965028663296,11,tactic,N,0.9995
863051523714056192,4,global,A,0.983
863051523714056192,5,youth,N,0.9924
863051523714056192,12,theme,N,0.9924
863051523714056192,16,strategy,N,0.9642
863052260196175872,2,fighter,N,0.9844
863052260196175872,5,builder,N,0.998
863052260196175872,7,victim,N,0.9936
863052260196175872,9,survivor,N,0.9977
863052260196175872,13,war,N,0.9855
863052388848074757,5,decision,N,0.9936
863052388848074757,7,take,V,0.9799
863052388848074757,8,democratically,R,0.9998
863052388848074757,10,resource,N,0.9831
863052388848074757,13,equally,R,0.9977
863070058498723841,2,odds,N,0.9924
863070058498723841,6,help,V,0.9742
863070058498723841,7,woman,N,0.9719
863070058498723841,8,survivor,N,0.9986
863070058498723841,10,violence,N,0.9797
863070058498723841,14,build,V,0.9998
863070058498723841,17,tomorrow,N,0.9769
863115349411205123,6,receive,V,0.9999
863115349411205123,12,timeline,N,0.9718
863115349411205123,17,history,N,0.9717
863160631641473024,1,strongly,R,0.9985
863160631641473024,2,condemn,V,0.9972
863160631641473024,11,mourn,V,0.9971
863160631641473024,13,murder,N,0.9981
863205933744349184,0,study,N,0.9704
863205933744349184,4,woman,N,0.9803
863205933744349184,9,violence,N,0.9842
863205933744349184,12,lifetime,N,0.9987
863251219187367937,4,woman,N,0.9619
863251219187367937,5,participate,V,0.9904
863251219187367937,8,labour,N,0.9623
863251219187367937,16,situation,N,0.9996
863296520535384064,0,programme,N,0.9644
863296520535384064,2,concept,N,0.9988
863296520535384064,5,masculinity,N,0.9997
863296520535384064,7,benefit,V,0.9627
863296520535384064,10,education,N,0.9921
863296520535384064,11,outcome,N,0.9947
863296520535384064,13,men,N,0.9671
863341838945705985,1,happen,V,0.9969
863341838945705985,5,talk,V,0.9988
863387142176858112,3,woman,N,0.9924
863387142176858112,5,artist,N,0.9614
863387142176858112,8,want,V,0.9999
863432428207169537,18,wish,V,0.9996
863432428207169537,20,success,N,0.9998
863432428207169537,26,summit,N,0.9956
863477727218847745,5,badge,N,0.9838
863477727218847745,7,equal,A,0.997
863477727218847745,8,representation,N,0.9986
863477727218847745,9,become,V,0.9891
863477727218847745,12,accessory,N,0.9891
863477727218847745,14,red,A,0.9723
863477727218847745,15,carpet,N,0.9978
863523019725185025,4,new,A,0.997
863523019725185025,5,campaign,N,0.9948
863523019725185025,9,woman,N,0.963
863523019725185025,12,excuse,N,0.9932
863523019725185025,18,race,N,0.9988
863568317981876224,4,diversity,N,0.9979
863568317981876224,6,protect,V,0.9605
863568317981876224,8,diverse,A,0.9754
863568317981876224,9,child,N,0.9842
863568317981876224,11,adolescent,N,0.9835
863613620822953984,5,dream,N,0.9991
863658911517331457,5,woman,N,0.9983
863658911517331457,7,resilient,A,0.9801
863658911517331457,10,give,V,0.9955
863658911517331457,12,opportunity,N,0.9961
863658911517331457,14,become,V,0.9987
863658911517331457,15,crucial,A,0.9793
863658911517331457,17,sustainable,A,0.9679
863658911517331457,18,community,N,0.9998
863689117246345216,4,orgs,N,0.9712
863689117246345216,6,systematically,R,0.999
863689117246345216,7,exclude,V,0.9829
863689117246345216,9,policy,N,0.9707
863689117246345216,10,make,V,0.9744
863689117246345216,13,level,N,0.9981
863689117246345216,14,politics,N,0.9979
863689117246345216,16,need,V,0.9981
863704215981633536,5,equality,N,0.9971
863704215981633536,9,accept,V,0.9791
863704215981633536,15,piece,N,0.9846
863719306579673088,14,stand,V,0.9884
863719306579673088,16,policy,N,0.9673
863719306579673088,18,recognize,V,0.992
863719306579673088,19,diverse,A,0.9938
863719306579673088,20,family,N,0.9988
863749550640705536,4,father,N,0.9925
863749550640705536,5,know,V,0.9934
863749550640705536,6,culture,N,0.9711
863749550640705536,8,tradition,N,0.9925
863749550640705536,10,bring,V,1.0
863749550640705536,12,together,R,0.9643
863749550640705536,15,drive,V,0.9862
863794833567121408,1,research,N,0.9966
863794833567121408,2,show,V,0.9678
863794833567121408,4,motherhood,N,0.9909
863794833567121408,9,gender,N,0.9932
863825012431753217,9,say,V,0.9909
863825012431753217,11,marriage,N,0.9979
863840107467595777,6,proud,A,0.9868
863840107467595777,10,today,N,0.986
863840107467595777,13,day,N,0.9994
863885403719389184,0,today,N,0.9973
863885403719389184,3,day,N,0.9977
863885403719389184,15,equal,A,0.986
863885403719389184,16,right,N,0.9994
863885403719389184,19,family,N,0.995
863930719587926016,2,equal,A,0.9921
863930719587926016,3,right,N,0.9974
863930719587926016,6,people,N,0.9961
863930719587926016,9,sexual,A,0.9946
863930719587926016,10,orientation,N,0.9994
863930719587926016,12,gender,N,0.9608
863930719587926016,13,expression,N,0.9983
863976004288753664,1,country,N,0.9992
863976004288753664,2,still,R,0.9968
863976004288753664,3,criminalize,V,0.991
863976004288753664,4,same-sex,A,0.9672
863976004288753664,5,relationship,N,0.999
863976004288753664,8,stand,V,0.9972
863976004288753664,11,equal,A,0.996
863976004288753664,12,right,N,0.999
864006201939505152,4,form,N,0.9993
864006201939505152,6,discrimination,N,0.9978
864006201939505152,9,together,R,0.9672
864006201939505152,12,strong,A,0.995
864006201939505152,15,abuser,N,0.9957
864036386025775104,8,life,N,0.9778
864036386025775104,14,limitation,N,0.9998
864036386025775104,17,people,N,0.9862
864036386025775104,22,agree,V,0.9981
864066611040407554,12,want,V,0.9995
864066611040407554,16,discrimination,N,0.9979
864074143624347648,6,tooth,N,0.9985
864074143624347648,8,nail,N,0.975
864074143624347648,14,make,V,0.9994
864074143624347648,16,good,A,0.9798
864074143624347648,17,life,N,0.998
864074143624347648,24,refugee,N,0.9676
864074143624347648,25,tell,V,0.9987
864074143624347648,28,story,N,0.9977
864096820120760321,2,always,R,0.9972
864096820120760321,4,fight,V,0.9991
864096820120760321,8,story,N,0.9994
864122293601153024,6,deed,N,0.9694
864122293601153024,8,let,V,0.9984
864122293601153024,12,solidarity,N,0.9871
864122293601153024,14,survivor,N,0.9991
864122293601153024,16,sexual,A,0.9884
864122293601153024,17,violence,N,0.9986
864122293601153024,19,conflict,N,0.995
864122293601153024,22,replace,V,0.9727
864122293601153024,23,horror,N,0.9684
864122890261639168,3,important,A,0.9883
864122890261639168,4,reminder,N,0.9983
864122890261639168,8,culture,N,0.991
864122890261639168,10,tradition,N,0.9925
864122890261639168,12,bring,V,1.0
864122890261639168,14,together,R,0.9643
864122890261639168,17,drive,V,0.9862
864124103510433794,4,call,V,0.9794
864124103510433794,6,equal,A,0.996
864124103510433794,7,right,N,0.9977
864124103510433794,12,sexual,A,0.9946
864124103510433794,13,orientation,N,0.9994
864124103510433794,15,gender,N,0.9608
864124103510433794,16,expression,N,0.9988
864124274638032896,3,advocate,N,0.9787
864124274638032896,11,sexual,A,0.9946
864124274638032896,12,orientation,N,0.9995
864124274638032896,14,join,V,0.9925
864124274638032896,16,cause,N,0.9652
864126657518501889,6,make,V,0.9996
864126657518501889,8,big,A,0.9768
864126657518501889,9,impact,N,0.9964
864126657518501889,15,solve,V,0.989
864126657518501889,18,great,A,0.9991
864126657518501889,19,challenge,N,0.9979
864126728670777346,4,local,A,0.9807
864126728670777346,5,partner,N,0.9993
864126728670777346,9,empower,V,0.9961
864126728670777346,11,promote,V,0.9983
864126728670777346,13,right,N,0.9988
864126728670777346,16,people,N,0.9726
864126796173914117,10,make,V,0.9996
864126796173914117,19,stereotype,N,0.9985
864126796173914117,22,men,N,0.9938
864126796173914117,24,make,V,0.9956
864126845566029824,14,agree,V,0.9981
864127029012307968,4,ensure,V,0.9914
864127029012307968,5,woman,N,0.9849
864127029012307968,7,disability,N,0.99
864127029012307968,11,bridge,V,0.9904
864127029012307968,14,gap,N,0.9995
864132073279418369,1,offer,V,0.9774
864132073279418369,3,safe,A,0.9752
864132073279418369,4,solution,N,0.9996
864132073279418369,9,tech,N,0.9704
864146649039474688,1,people,N,0.9988
864146649039474688,4,equal,A,0.9712
864146649039474688,7,live,V,0.9631
864146649039474688,12,persecution,N,0.9927
864146649039474688,14,discrimination,N,0.9964
864157225593569282,2,believe,V,0.9998
864157225593569282,4,child,N,0.984
864157225593569282,7,child,N,0.9643
864157225593569282,9,matter,N,0.9933
864157225593569282,12,share,V,0.9621
864157225593569282,15,stand,V,0.988
864172305584459777,2,make,V,0.9996
864172305584459777,7,new,A,0.996
864172305584459777,8,cabinet,N,0.9951
864172305584459777,11,defense,N,0.9949
864172305584459777,15,health,N,0.9673
864172305584459777,16,ministry,N,0.9987
864187433914703872,3,support,V,0.9722
864187433914703872,5,face,V,0.9633
864187433914703872,6,starvation,N,0.9991
864187433914703872,9,country,N,0.9998
864191625333026817,0,check,V,0.9916
864191625333026817,3,new,A,0.9961
864191625333026817,5,module,N,0.9823
864191625333026817,8,equality,N,0.9957
864191625333026817,11,project,N,0.9954
864191625333026817,12,management,N,0.995
864199664052166656,4,celebrity,N,0.9989
864199748793888768,7,passage,N,0.9688
864199748793888768,11,bill,N,0.9877
864200192127623169,5,network,N,0.9638
864200192127623169,7,history,N,0.988
864200192127623169,9,employ,V,0.9969
864200192127623169,11,worker,N,0.9988
864200960096313346,3,participate,V,0.9908
864200960096313346,6,process,N,0.9619
864200960096313346,8,successfully,R,0.9931
864200960096313346,11,case,N,0.9964
864200960096313346,12,study,N,0.992
864221091753054208,3,grow,V,0.9977
864221218882416641,2,segregation,N,0.9996
864221218882416641,4,bad,A,0.9968
864221218882416641,5,segregation,N,0.9995
864221218882416641,9,segregation,N,0.9985
864221218882416641,14,race,N,0.9892
864221218882416641,17,identity,N,0.9935
864241455124160512,3,join,V,0.9991
864241455124160512,5,open,A,0.9704
864241455124160512,8,challenge,N,0.9787
